entry,at,order
"""Adam @ Mm2_pAS2UA"" shows a Q♣, 8♠.",2021-02-11T04:25:30.554Z,161301753055600
"""Victor @ umRS93e_BU"" checks",2021-02-11T04:25:29.708Z,161301752971000
"""Adam @ Mm2_pAS2UA"" checks",2021-02-11T04:25:27.404Z,161301752740500
"""Ryan @ XwqhCQl1w5"" checks",2021-02-11T04:25:25.687Z,161301752568800
"River: K♣, 4♠, J♥, A♥ [A♣]",2021-02-11T04:25:14.165Z,161301751417200
"""Victor @ umRS93e_BU"" checks",2021-02-11T04:25:13.352Z,161301751335400
"""Adam @ Mm2_pAS2UA"" checks",2021-02-11T04:25:12.492Z,161301751249300
"""Ryan @ XwqhCQl1w5"" checks",2021-02-11T04:25:09.379Z,161301750938100
"Turn: K♣, 4♠, J♥ [A♥]",2021-02-11T04:24:52.753Z,161301749275500
"""Victor @ umRS93e_BU"" checks",2021-02-11T04:24:51.943Z,161301749194400
"""Adam @ Mm2_pAS2UA"" checks",2021-02-11T04:24:51.094Z,161301749109600
"""Ryan @ XwqhCQl1w5"" checks",2021-02-11T04:24:46.965Z,161301748696600
"Flop:  [K♣, 4♠, J♥]",2021-02-11T04:24:42.471Z,161301748247200
"""Adam @ Mm2_pAS2UA"" checks",2021-02-11T04:24:41.661Z,161301748166200
"""Ryan @ XwqhCQl1w5"" calls 0.10",2021-02-11T04:24:37.496Z,161301747749700
"""Blake @ UmDnqTo27H"" folds",2021-02-11T04:24:36.623Z,161301747662500
"""Steve @ YzCZkAUETt"" folds",2021-02-11T04:24:35.098Z,161301747509900
"""Victor @ umRS93e_BU"" calls 0.10",2021-02-11T04:24:34.243Z,161301747424400
"""Noah @ jLblaRls_D"" folds",2021-02-11T04:24:30.883Z,161301747088400
"""Adam @ Mm2_pAS2UA"" posts a big blind of 0.10",2021-02-11T04:24:27.696Z,161301746769709
"""Ryan @ XwqhCQl1w5"" posts a small blind of 0.05",2021-02-11T04:24:27.696Z,161301746769708
"Your hand is 6♣, 4♣",2021-02-11T04:24:27.696Z,161301746769707
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (16.10) | #3 ""Adam @ Mm2_pAS2UA"" (10.95) | #4 ""Noah @ jLblaRls_D"" (5.83) | #5 ""Victor @ umRS93e_BU"" (6.98) | #7 ""Steve @ YzCZkAUETt"" (10.65) | #8 ""Blake @ UmDnqTo27H"" (4.88)",2021-02-11T04:24:27.696Z,161301746769701
"-- starting hand #79  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-02-11T04:24:27.696Z,161301746769700
"""Steve @ YzCZkAUETt"" shows a 2♦, 10♣.",2021-02-11T04:24:23.877Z,161301746387900
"-- ending hand #78 --",2021-02-11T04:24:21.158Z,161301746116005
"""Adam @ Mm2_pAS2UA"" shows a K♠, 4♦.",2021-02-11T04:24:21.158Z,161301746116004
"""Ryan @ XwqhCQl1w5"" shows a Q♠, 8♥.",2021-02-11T04:24:21.158Z,161301746116003
"""Blake @ UmDnqTo27H"" shows a 10♦, J♣.",2021-02-11T04:24:21.158Z,161301746116002
"""Victor @ umRS93e_BU"" collected 1.50 from pot with Pair, 9's (combination: 9♦, 9♠, A♥, 7♣, 5♣)",2021-02-11T04:24:21.158Z,161301746116001
"""Victor @ umRS93e_BU"" shows a A♥, 9♦.",2021-02-11T04:24:21.158Z,161301746116000
"""Victor @ umRS93e_BU"" checks",2021-02-11T04:24:20.347Z,161301746034800
"""Adam @ Mm2_pAS2UA"" checks",2021-02-11T04:24:18.491Z,161301745849300
"""Ryan @ XwqhCQl1w5"" checks",2021-02-11T04:24:17.294Z,161301745729500
"""Blake @ UmDnqTo27H"" checks",2021-02-11T04:24:12.018Z,161301745201900
"River: 4♥, 5♣, 7♣, 9♠ [2♥]",2021-02-11T04:24:10.007Z,161301745001500
"""Victor @ umRS93e_BU"" calls 0.25",2021-02-11T04:24:09.193Z,161301744919400
"""Noah @ jLblaRls_D"" folds",2021-02-11T04:24:04.186Z,161301744418800
"""Adam @ Mm2_pAS2UA"" calls 0.25",2021-02-11T04:24:01.362Z,161301744136300
"""Ryan @ XwqhCQl1w5"" calls 0.25",2021-02-11T04:23:57.138Z,161301743713900
"""Blake @ UmDnqTo27H"" bets 0.25",2021-02-11T04:23:48.104Z,161301742810500
"Turn: 4♥, 5♣, 7♣ [9♠]",2021-02-11T04:23:43.843Z,161301742384700
"""Victor @ umRS93e_BU"" checks",2021-02-11T04:23:43.010Z,161301742301100
"""Noah @ jLblaRls_D"" checks",2021-02-11T04:23:42.161Z,161301742216200
"""Adam @ Mm2_pAS2UA"" checks",2021-02-11T04:23:38.440Z,161301741844100
"""Ryan @ XwqhCQl1w5"" checks",2021-02-11T04:23:35.583Z,161301741558400
"""Blake @ UmDnqTo27H"" checks",2021-02-11T04:23:31.269Z,161301741127000
"Flop:  [4♥, 5♣, 7♣]",2021-02-11T04:23:27.857Z,161301740785900
"""Ryan @ XwqhCQl1w5"" checks",2021-02-11T04:23:27.043Z,161301740704400
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-11T04:23:26.195Z,161301740619600
"""Steve @ YzCZkAUETt"" folds",2021-02-11T04:23:25.351Z,161301740535200
"""Victor @ umRS93e_BU"" calls 0.10",2021-02-11T04:23:24.494Z,161301740449500
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-11T04:23:21.785Z,161301740178600
"""Adam @ Mm2_pAS2UA"" calls 0.10",2021-02-11T04:23:19.477Z,161301739947800
"""Ryan @ XwqhCQl1w5"" posts a big blind of 0.10",2021-02-11T04:23:02.094Z,161301738209509
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-11T04:23:02.094Z,161301738209508
"Your hand is 10♦, J♣",2021-02-11T04:23:02.094Z,161301738209507
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (16.45) | #3 ""Adam @ Mm2_pAS2UA"" (11.30) | #4 ""Noah @ jLblaRls_D"" (5.93) | #5 ""Victor @ umRS93e_BU"" (5.83) | #7 ""Steve @ YzCZkAUETt"" (10.65) | #8 ""Blake @ UmDnqTo27H"" (5.23)",2021-02-11T04:23:02.094Z,161301738209501
"-- starting hand #78  (No Limit Texas Hold'em) (dealer: ""Steve @ YzCZkAUETt"") --",2021-02-11T04:23:02.094Z,161301738209500
"""Victor @ umRS93e_BU"" shows a K♣, J♣.",2021-02-11T04:22:56.979Z,161301737698000
"""Steve @ YzCZkAUETt"" shows a 8♦, 8♥.",2021-02-11T04:22:56.911Z,161301737691200
"-- ending hand #77 --",2021-02-11T04:22:55.082Z,161301737508402
"""Noah @ jLblaRls_D"" collected 2.76 from pot with Two Pair, Q's & 3's (combination: Q♦, Q♣, 3♥, 3♦, 9♥)",2021-02-11T04:22:55.082Z,161301737508401
"""Noah @ jLblaRls_D"" shows a 2♥, Q♦.",2021-02-11T04:22:55.082Z,161301737508400
"""Steve @ YzCZkAUETt"" calls 0.23",2021-02-11T04:22:54.262Z,161301737426300
"""Victor @ umRS93e_BU"" folds",2021-02-11T04:22:51.708Z,161301737170900
"""Noah @ jLblaRls_D"" bets 0.23",2021-02-11T04:22:47.815Z,161301736781600
"""Steve @ YzCZkAUETt"" checks",2021-02-11T04:22:41.173Z,161301736117400
"River: 2♦, Q♣, 3♥, 3♦ [9♥]",2021-02-11T04:22:39.431Z,161301735943800
"""Victor @ umRS93e_BU"" calls 0.22",2021-02-11T04:22:38.621Z,161301735862200
"""Noah @ jLblaRls_D"" calls 0.22",2021-02-11T04:22:34.505Z,161301735450700
"""Steve @ YzCZkAUETt"" bets 0.22",2021-02-11T04:22:32.555Z,161301735255700
"Turn: 2♦, Q♣, 3♥ [3♦]",2021-02-11T04:22:28.460Z,161301734846100
"""Victor @ umRS93e_BU"" calls 0.22",2021-02-11T04:22:27.648Z,161301734765000
"""Noah @ jLblaRls_D"" calls 0.22",2021-02-11T04:22:26.790Z,161301734679100
"""Ryan @ XwqhCQl1w5"" folds",2021-02-11T04:22:24.971Z,161301734497200
"""Steve @ YzCZkAUETt"" bets 0.22",2021-02-11T04:22:19.886Z,161301733988700
"Flop:  [2♦, Q♣, 3♥]",2021-02-11T04:22:15.931Z,161301733593300
"""Blake @ UmDnqTo27H"" folds",2021-02-11T04:22:15.118Z,161301733512000
"""Steve @ YzCZkAUETt"" calls 0.22",2021-02-11T04:22:14.273Z,161301733427500
"""Victor @ umRS93e_BU"" calls 0.22",2021-02-11T04:22:11.339Z,161301733134000
"""Noah @ jLblaRls_D"" calls 0.22",2021-02-11T04:22:08.431Z,161301732843200
"""Adam @ Mm2_pAS2UA"" folds",2021-02-11T04:22:06.957Z,161301732695800
"""Ryan @ XwqhCQl1w5"" raises to 0.22",2021-02-11T04:22:06.116Z,161301732611700
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-11T04:21:58.230Z,161301731823209
"""Steve @ YzCZkAUETt"" posts a small blind of 0.05",2021-02-11T04:21:58.230Z,161301731823208
"Your hand is 4♠, J♦",2021-02-11T04:21:58.230Z,161301731823207
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (16.67) | #3 ""Adam @ Mm2_pAS2UA"" (11.30) | #4 ""Noah @ jLblaRls_D"" (4.06) | #5 ""Victor @ umRS93e_BU"" (6.49) | #7 ""Steve @ YzCZkAUETt"" (11.54) | #8 ""Blake @ UmDnqTo27H"" (5.33)",2021-02-11T04:21:58.230Z,161301731823201
"-- starting hand #77  (No Limit Texas Hold'em) (dealer: ""Victor @ umRS93e_BU"") --",2021-02-11T04:21:58.230Z,161301731823200
"""Noah @ jLblaRls_D"" shows a 5♣, Q♥.",2021-02-11T04:21:51.686Z,161301731168700
"""Steve @ YzCZkAUETt"" shows a 10♥, 3♣.",2021-02-11T04:21:51.626Z,161301731162700
"""Victor @ umRS93e_BU"" shows a 4♦, J♥.",2021-02-11T04:21:51.009Z,161301731101000
"Undealt cards: 10♦, 9♠, A♣, 6♠ [8♠]",2021-02-11T04:21:50.761Z,161301731076200
"""Ryan @ XwqhCQl1w5"" shows a A♥, 5♦.",2021-02-11T04:21:50.291Z,161301731029300
"-- ending hand #76 --",2021-02-11T04:21:49.494Z,161301730949602
"""Ryan @ XwqhCQl1w5"" collected 1.80 from pot",2021-02-11T04:21:49.494Z,161301730949601
"Uncalled bet of 1.35 returned to ""Ryan @ XwqhCQl1w5""",2021-02-11T04:21:49.494Z,161301730949600
"""Blake @ UmDnqTo27H"" folds",2021-02-11T04:21:48.683Z,161301730868400
"""Steve @ YzCZkAUETt"" folds",2021-02-11T04:21:46.508Z,161301730651000
"""Adam @ Mm2_pAS2UA"" folds",2021-02-11T04:21:45.661Z,161301730566200
"""Ryan @ XwqhCQl1w5"" bets 1.35",2021-02-11T04:21:44.210Z,161301730421200
"""Blake @ UmDnqTo27H"" checks",2021-02-11T04:21:35.512Z,161301729551400
"""Steve @ YzCZkAUETt"" checks",2021-02-11T04:21:34.667Z,161301729466900
"Turn: 10♦, 9♠, A♣ [6♠]",2021-02-11T04:21:32.190Z,161301729219200
"""Blake @ UmDnqTo27H"" calls 0.30",2021-02-11T04:21:31.377Z,161301729137800
"""Steve @ YzCZkAUETt"" calls 0.30",2021-02-11T04:21:27.941Z,161301728794200
"""Victor @ umRS93e_BU"" folds",2021-02-11T04:21:27.081Z,161301728708400
"""Noah @ jLblaRls_D"" folds",2021-02-11T04:21:20.378Z,161301728037900
"""Adam @ Mm2_pAS2UA"" calls 0.30",2021-02-11T04:21:19.188Z,161301727919000
"""Ryan @ XwqhCQl1w5"" bets 0.30",2021-02-11T04:21:15.843Z,161301727584400
"""Blake @ UmDnqTo27H"" checks",2021-02-11T04:21:06.416Z,161301726641700
"""Steve @ YzCZkAUETt"" checks",2021-02-11T04:21:05.563Z,161301726556400
"""Victor @ umRS93e_BU"" checks",2021-02-11T04:21:03.471Z,161301726347300
"Flop:  [10♦, 9♠, A♣]",2021-02-11T04:20:58.247Z,161301725824900
"""Steve @ YzCZkAUETt"" checks",2021-02-11T04:20:57.429Z,161301725743000
"""Victor @ umRS93e_BU"" calls 0.10",2021-02-11T04:20:53.009Z,161301725301000
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-11T04:20:48.850Z,161301724885100
"""Adam @ Mm2_pAS2UA"" calls 0.10",2021-02-11T04:20:47.304Z,161301724730500
"""Ryan @ XwqhCQl1w5"" calls 0.10",2021-02-11T04:20:45.097Z,161301724509900
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-11T04:20:41.196Z,161301724119700
"""Steve @ YzCZkAUETt"" posts a big blind of 0.10",2021-02-11T04:20:39.107Z,161301723910909
"""Victor @ umRS93e_BU"" posts a small blind of 0.05",2021-02-11T04:20:39.107Z,161301723910908
"Your hand is 10♣, Q♦",2021-02-11T04:20:39.107Z,161301723910907
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (15.27) | #3 ""Adam @ Mm2_pAS2UA"" (11.70) | #4 ""Noah @ jLblaRls_D"" (4.16) | #5 ""Victor @ umRS93e_BU"" (6.59) | #7 ""Steve @ YzCZkAUETt"" (11.94) | #8 ""Blake @ UmDnqTo27H"" (5.73)",2021-02-11T04:20:39.107Z,161301723910901
"-- starting hand #76  (No Limit Texas Hold'em) (dealer: ""Noah @ jLblaRls_D"") --",2021-02-11T04:20:39.107Z,161301723910900
"""Adam @ Mm2_pAS2UA"" shows a 7♦, 5♦.",2021-02-11T04:20:36.643Z,161301723664400
"""Steve @ YzCZkAUETt"" shows a 5♥, 10♣.",2021-02-11T04:20:32.536Z,161301723253700
"-- ending hand #75 --",2021-02-11T04:20:30.072Z,161301723007402
"""Victor @ umRS93e_BU"" collected 3.29 from pot with Two Pair, A's & Q's on the second run  (combination: A♣, A♠, Q♣, Q♦, 10♥)",2021-02-11T04:20:30.072Z,161301723007401
"""Victor @ umRS93e_BU"" collected 3.30 from pot with Pair, A's (combination: A♣, A♠, Q♣, J♠, 10♥)",2021-02-11T04:20:30.072Z,161301723007400
"River (second run): 3♥, A♠, 10♥, Q♦ [10♦]",2021-02-11T04:20:27.032Z,161301722703900
"Turn (second run): 3♥, A♠, 10♥ [Q♦]",2021-02-11T04:20:24.005Z,161301722400900
"River: 3♥, A♠, 10♥, 6♦ [J♠]",2021-02-11T04:20:20.980Z,161301722098500
"Turn: 3♥, A♠, 10♥ [6♦]",2021-02-11T04:20:17.963Z,161301721796500
"""Blake @ UmDnqTo27H"" shows a Q♥, 8♥.",2021-02-11T04:20:14.935Z,161301721493602
"""Victor @ umRS93e_BU"" shows a Q♣, A♣.",2021-02-11T04:20:14.935Z,161301721493601
"Uncalled bet of 5.73 returned to ""Blake @ UmDnqTo27H""",2021-02-11T04:20:14.935Z,161301721493600
"All players in hand choose to run it twice.",2021-02-11T04:20:14.117Z,161301721411901
"""Victor @ umRS93e_BU"" chooses to  run it twice.",2021-02-11T04:20:14.117Z,161301721411900
"""Blake @ UmDnqTo27H"" chooses to  run it twice.",2021-02-11T04:20:12.391Z,161301721239300
"Remaining players decide whether to run it twice.",2021-02-11T04:20:12.353Z,161301721235401
"""Victor @ umRS93e_BU"" calls 2.47 and go all in",2021-02-11T04:20:12.353Z,161301721235400
"""Adam @ Mm2_pAS2UA"" folds",2021-02-11T04:20:05.246Z,161301720524700
"""Blake @ UmDnqTo27H"" bets 8.20 and go all in",2021-02-11T04:20:03.342Z,161301720334400
"""Victor @ umRS93e_BU"" checks",2021-02-11T04:20:01.065Z,161301720106600
"Flop:  [3♥, A♠, 10♥]",2021-02-11T04:19:55.527Z,161301719552900
"""Adam @ Mm2_pAS2UA"" calls 0.50",2021-02-11T04:19:54.708Z,161301719471000
"""Ryan @ XwqhCQl1w5"" folds",2021-02-11T04:19:50.209Z,161301719021100
"""Blake @ UmDnqTo27H"" calls 0.50",2021-02-11T04:19:49.107Z,161301718910800
"""Victor @ umRS93e_BU"" raises to 0.50",2021-02-11T04:19:48.043Z,161301718804500
"""Noah @ jLblaRls_D"" folds",2021-02-11T04:19:44.186Z,161301718418700
"""Adam @ Mm2_pAS2UA"" raises to 0.30",2021-02-11T04:19:42.335Z,161301718233700
"""Ryan @ XwqhCQl1w5"" calls 0.10",2021-02-11T04:19:38.382Z,161301717838300
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-11T04:19:33.103Z,161301717310400
"""Steve @ YzCZkAUETt"" folds",2021-02-11T04:19:32.256Z,161301717225700
"""Victor @ umRS93e_BU"" posts a big blind of 0.10",2021-02-11T04:19:30.371Z,161301717037209
"""Noah @ jLblaRls_D"" posts a small blind of 0.05",2021-02-11T04:19:30.371Z,161301717037208
"Your hand is Q♥, 8♥",2021-02-11T04:19:30.371Z,161301717037207
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (15.37) | #3 ""Adam @ Mm2_pAS2UA"" (12.20) | #4 ""Noah @ jLblaRls_D"" (4.21) | #5 ""Victor @ umRS93e_BU"" (2.97) | #7 ""Steve @ YzCZkAUETt"" (11.94) | #8 ""Blake @ UmDnqTo27H"" (8.70)",2021-02-11T04:19:30.371Z,161301717037201
"-- starting hand #75  (No Limit Texas Hold'em) (dealer: ""Adam @ Mm2_pAS2UA"") --",2021-02-11T04:19:30.371Z,161301717037200
"Undealt cards: 10♦, 6♠, 2♣, 3♦ [6♦]",2021-02-11T04:19:26.528Z,161301716652900
"""Adam @ Mm2_pAS2UA"" shows a K♥, 10♥.",2021-02-11T04:19:25.103Z,161301716510400
"""Steve @ YzCZkAUETt"" shows a 7♣, Q♣.",2021-02-11T04:19:24.203Z,161301716420500
"-- ending hand #74 --",2021-02-11T04:19:23.052Z,161301716305402
"""Adam @ Mm2_pAS2UA"" collected 1.40 from pot",2021-02-11T04:19:23.052Z,161301716305401
"Uncalled bet of 0.50 returned to ""Adam @ Mm2_pAS2UA""",2021-02-11T04:19:23.052Z,161301716305400
"""Noah @ jLblaRls_D"" folds",2021-02-11T04:19:22.241Z,161301716224200
"""Adam @ Mm2_pAS2UA"" bets 0.50",2021-02-11T04:19:20.357Z,161301716035800
"Turn: 10♦, 6♠, 2♣ [3♦]",2021-02-11T04:19:13.805Z,161301715380700
"""Steve @ YzCZkAUETt"" folds",2021-02-11T04:19:12.994Z,161301715299500
"""Noah @ jLblaRls_D"" calls 0.20",2021-02-11T04:19:10.171Z,161301715017200
"""Adam @ Mm2_pAS2UA"" bets 0.20",2021-02-11T04:19:06.262Z,161301714626400
"Flop:  [10♦, 6♠, 2♣]",2021-02-11T04:18:58.820Z,161301713882100
"""Ryan @ XwqhCQl1w5"" folds",2021-02-11T04:18:58.009Z,161301713801000
"""Steve @ YzCZkAUETt"" calls 0.30",2021-02-11T04:18:56.140Z,161301713614200
"""Noah @ jLblaRls_D"" calls 0.30",2021-02-11T04:18:52.823Z,161301713282500
"""Adam @ Mm2_pAS2UA"" raises to 0.30",2021-02-11T04:18:49.424Z,161301712942600
"""Ryan @ XwqhCQl1w5"" calls 0.10",2021-02-11T04:18:46.245Z,161301712624700
"""Blake @ UmDnqTo27H"" folds",2021-02-11T04:18:45.377Z,161301712537800
"""Steve @ YzCZkAUETt"" calls 0.10",2021-02-11T04:18:44.224Z,161301712422500
"""Victor @ umRS93e_BU"" folds",2021-02-11T04:18:43.375Z,161301712337700
"""Noah @ jLblaRls_D"" posts a big blind of 0.10",2021-02-11T04:18:39.867Z,161301711986909
"""Adam @ Mm2_pAS2UA"" posts a small blind of 0.05",2021-02-11T04:18:39.867Z,161301711986908
"Your hand is K♣, 7♠",2021-02-11T04:18:39.867Z,161301711986907
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (15.47) | #3 ""Adam @ Mm2_pAS2UA"" (11.30) | #4 ""Noah @ jLblaRls_D"" (4.71) | #5 ""Victor @ umRS93e_BU"" (2.97) | #7 ""Steve @ YzCZkAUETt"" (12.24) | #8 ""Blake @ UmDnqTo27H"" (8.70)",2021-02-11T04:18:39.867Z,161301711986901
"-- starting hand #74  (No Limit Texas Hold'em) (dealer: ""Ryan @ XwqhCQl1w5"") --",2021-02-11T04:18:39.867Z,161301711986900
"""Blake @ UmDnqTo27H"" shows a J♦, J♠.",2021-02-11T04:18:35.189Z,161301711519100
"""Steve @ YzCZkAUETt"" shows a 8♦, 3♣.",2021-02-11T04:18:33.637Z,161301711363900
"-- ending hand #73 --",2021-02-11T04:18:32.835Z,161301711283703
"""Noah @ jLblaRls_D"" shows a K♥, 8♥.",2021-02-11T04:18:32.835Z,161301711283702
"""Victor @ umRS93e_BU"" collected 1.30 from pot with Two Pair, A's & 2's (combination: A♠, A♥, 2♣, 2♦, 8♣)",2021-02-11T04:18:32.835Z,161301711283701
"""Victor @ umRS93e_BU"" shows a 7♣, A♠.",2021-02-11T04:18:32.835Z,161301711283700
"""Victor @ umRS93e_BU"" checks",2021-02-11T04:18:32.024Z,161301711202700
"""Noah @ jLblaRls_D"" checks",2021-02-11T04:18:30.810Z,161301711081100
"River: A♥, 8♣, 3♦, 2♣ [2♦]",2021-02-11T04:18:28.603Z,161301710861500
"""Noah @ jLblaRls_D"" calls 0.40",2021-02-11T04:18:27.789Z,161301710779000
"""Adam @ Mm2_pAS2UA"" folds",2021-02-11T04:18:26.127Z,161301710612900
"""Ryan @ XwqhCQl1w5"" folds",2021-02-11T04:18:25.291Z,161301710529200
"""Blake @ UmDnqTo27H"" folds",2021-02-11T04:18:19.111Z,161301709911200
"""Victor @ umRS93e_BU"" bets 0.40",2021-02-11T04:18:16.854Z,161301709685500
"""Noah @ jLblaRls_D"" checks",2021-02-11T04:18:12.053Z,161301709205500
"""Adam @ Mm2_pAS2UA"" checks",2021-02-11T04:18:09.482Z,161301708948300
"""Ryan @ XwqhCQl1w5"" checks",2021-02-11T04:18:07.199Z,161301708720000
"Turn: A♥, 8♣, 3♦ [2♣]",2021-02-11T04:18:00.590Z,161301708059200
"""Blake @ UmDnqTo27H"" checks",2021-02-11T04:17:59.781Z,161301707978200
"""Victor @ umRS93e_BU"" checks",2021-02-11T04:17:58.919Z,161301707892000
"""Noah @ jLblaRls_D"" checks",2021-02-11T04:17:55.371Z,161301707537300
"""Adam @ Mm2_pAS2UA"" checks",2021-02-11T04:17:54.047Z,161301707404800
"""Ryan @ XwqhCQl1w5"" checks",2021-02-11T04:17:48.327Z,161301706832800
"Flop:  [A♥, 8♣, 3♦]",2021-02-11T04:17:42.694Z,161301706269600
"""Adam @ Mm2_pAS2UA"" checks",2021-02-11T04:17:41.882Z,161301706188300
"""Ryan @ XwqhCQl1w5"" calls 0.10",2021-02-11T04:17:38.715Z,161301705871600
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-11T04:17:37.866Z,161301705786800
"""Steve @ YzCZkAUETt"" folds",2021-02-11T04:17:35.472Z,161301705547300
"""Victor @ umRS93e_BU"" calls 0.10",2021-02-11T04:17:34.620Z,161301705462100
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-11T04:17:32.126Z,161301705212700
"""Adam @ Mm2_pAS2UA"" posts a big blind of 0.10",2021-02-11T04:17:29.166Z,161301704916809
"""Ryan @ XwqhCQl1w5"" posts a small blind of 0.05",2021-02-11T04:17:29.166Z,161301704916808
"Your hand is J♦, J♠",2021-02-11T04:17:29.166Z,161301704916807
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (15.57) | #3 ""Adam @ Mm2_pAS2UA"" (11.40) | #4 ""Noah @ jLblaRls_D"" (5.21) | #5 ""Victor @ umRS93e_BU"" (2.17) | #7 ""Steve @ YzCZkAUETt"" (12.24) | #8 ""Blake @ UmDnqTo27H"" (8.80)",2021-02-11T04:17:29.166Z,161301704916801
"-- starting hand #73  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-02-11T04:17:29.166Z,161301704916800
"""Noah @ jLblaRls_D"" shows a K♠, 9♦.",2021-02-11T04:17:24.839Z,161301704484100
"""Steve @ YzCZkAUETt"" shows a 10♥, 2♦.",2021-02-11T04:17:23.664Z,161301704366600
"-- ending hand #72 --",2021-02-11T04:17:22.130Z,161301704213303
"""Blake @ UmDnqTo27H"" shows a A♦, 4♠.",2021-02-11T04:17:22.130Z,161301704213302
"""Ryan @ XwqhCQl1w5"" collected 4.05 from pot with Flush, Ah High (combination: A♥, 9♥, 6♥, 5♥, 4♥)",2021-02-11T04:17:22.130Z,161301704213301
"""Ryan @ XwqhCQl1w5"" shows a 5♥, 6♠.",2021-02-11T04:17:22.130Z,161301704213300
"""Noah @ jLblaRls_D"" checks",2021-02-11T04:17:21.320Z,161301704132100
"""Ryan @ XwqhCQl1w5"" checks",2021-02-11T04:17:19.727Z,161301703972800
"""Blake @ UmDnqTo27H"" checks",2021-02-11T04:17:03.422Z,161301702342400
"River: 4♥, 9♥, 7♦, A♥ [6♥]",2021-02-11T04:17:00.581Z,161301702058600
"""Noah @ jLblaRls_D"" calls 0.35",2021-02-11T04:16:59.767Z,161301701976800
"""Adam @ Mm2_pAS2UA"" folds",2021-02-11T04:16:58.306Z,161301701830700
"""Ryan @ XwqhCQl1w5"" calls 0.35",2021-02-11T04:16:57.005Z,161301701700600
"""Blake @ UmDnqTo27H"" bets 0.35",2021-02-11T04:16:53.756Z,161301701375700
"Turn: 4♥, 9♥, 7♦ [A♥]",2021-02-11T04:16:39.986Z,161301699998900
"""Noah @ jLblaRls_D"" calls 0.35",2021-02-11T04:16:39.176Z,161301699917700
"""Adam @ Mm2_pAS2UA"" calls 0.35",2021-02-11T04:16:38.034Z,161301699803500
"""Ryan @ XwqhCQl1w5"" calls 0.35",2021-02-11T04:16:36.114Z,161301699611600
"""Blake @ UmDnqTo27H"" bets 0.35",2021-02-11T04:16:31.316Z,161301699131700
"Flop:  [4♥, 9♥, 7♦]",2021-02-11T04:16:24.828Z,161301698483000
"""Ryan @ XwqhCQl1w5"" calls 0.40",2021-02-11T04:16:24.018Z,161301698402000
"""Blake @ UmDnqTo27H"" calls 0.40",2021-02-11T04:16:22.576Z,161301698257900
"""Steve @ YzCZkAUETt"" folds",2021-02-11T04:16:19.378Z,161301697937900
"""Victor @ umRS93e_BU"" folds",2021-02-11T04:16:18.514Z,161301697851500
"""Noah @ jLblaRls_D"" calls 0.40",2021-02-11T04:16:16.103Z,161301697610400
"""Adam @ Mm2_pAS2UA"" raises to 0.40",2021-02-11T04:16:14.219Z,161301697422000
"""Ryan @ XwqhCQl1w5"" posts a big blind of 0.10",2021-02-11T04:16:09.064Z,161301696906609
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-11T04:16:09.064Z,161301696906608
"Your hand is A♦, 4♠",2021-02-11T04:16:09.064Z,161301696906607
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (12.62) | #3 ""Adam @ Mm2_pAS2UA"" (12.15) | #4 ""Noah @ jLblaRls_D"" (6.31) | #5 ""Victor @ umRS93e_BU"" (2.17) | #7 ""Steve @ YzCZkAUETt"" (12.24) | #8 ""Blake @ UmDnqTo27H"" (9.90)",2021-02-11T04:16:09.064Z,161301696906601
"-- starting hand #72  (No Limit Texas Hold'em) (dealer: ""Steve @ YzCZkAUETt"") --",2021-02-11T04:16:09.064Z,161301696906600
"Undealt cards: 4♦, J♥, K♠, A♠ [3♣]",2021-02-11T04:16:05.972Z,161301696597300
"""Adam @ Mm2_pAS2UA"" shows a 4♠, 7♠.",2021-02-11T04:16:04.165Z,161301696416600
"""Steve @ YzCZkAUETt"" shows a 10♣, 9♦.",2021-02-11T04:16:04.063Z,161301696406400
"""Noah @ jLblaRls_D"" shows a 10♥, 10♦.",2021-02-11T04:16:02.860Z,161301696286100
"""Victor @ umRS93e_BU"" shows a 8♣, Q♦.",2021-02-11T04:16:02.527Z,161301696253000
"-- ending hand #71 --",2021-02-11T04:16:00.340Z,161301696034102
