entry,at,order
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:32:16.664Z,161491873666500
"""Blake @ UmDnqTo27H"" checks",2021-03-05T04:32:14.332Z,161491873433500
"Flop:  [7♣, 6♥, 3♥]",2021-03-05T04:32:12.322Z,161491873232300
"""Desperate @ 8931s3Tqpq"" folds",2021-03-05T04:32:11.513Z,161491873151400
"""Blake @ UmDnqTo27H"" calls 0.20",2021-03-05T04:32:04.766Z,161491872476700
"""2% Mike @ GrN4o0REa-"" raises to 0.20",2021-03-05T04:32:03.071Z,161491872307200
"""Desperate @ 8931s3Tqpq"" posts a big blind of 0.10",2021-03-05T04:31:58.656Z,161491871866106
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-05T04:31:58.656Z,161491871866105
"Your hand is 8♥, Q♠",2021-03-05T04:31:58.656Z,161491871866104
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.14) | #6 ""2% Mike @ GrN4o0REa-"" (24.76) | #8 ""Blake @ UmDnqTo27H"" (6.06)",2021-03-05T04:31:58.656Z,161491871866101
"-- starting hand #157  (No Limit Texas Hold'em) (dealer: ""2% Mike @ GrN4o0REa-"") --",2021-03-05T04:31:58.656Z,161491871866100
"""Desperate @ 8931s3Tqpq"" shows a 10♥, 9♦.",2021-03-05T04:31:56.430Z,161491871643000
"-- ending hand #156 --",2021-03-05T04:31:54.809Z,161491871481103
"""2% Mike @ GrN4o0REa-"" shows a 9♠, 8♦.",2021-03-05T04:31:54.809Z,161491871481102
"""Blake @ UmDnqTo27H"" collected 0.50 from pot with Pair, 4's (combination: 4♠, 4♣, A♠, K♣, 8♥)",2021-03-05T04:31:54.809Z,161491871481101
"""Blake @ UmDnqTo27H"" shows a 4♠, 8♥.",2021-03-05T04:31:54.809Z,161491871481100
"""Blake @ UmDnqTo27H"" checks",2021-03-05T04:31:53.965Z,161491871396600
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:31:53.126Z,161491871312700
"River: 5♥, 6♦, A♠, 4♣ [K♣]",2021-03-05T04:31:51.072Z,161491871107600
"""2% Mike @ GrN4o0REa-"" calls 0.15",2021-03-05T04:31:50.264Z,161491871026500
"""Blake @ UmDnqTo27H"" bets 0.15",2021-03-05T04:31:48.993Z,161491870899400
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:31:46.219Z,161491870622000
"Turn: 5♥, 6♦, A♠ [4♣]",2021-03-05T04:31:41.024Z,161491870102500
"""Blake @ UmDnqTo27H"" checks",2021-03-05T04:31:40.215Z,161491870021600
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:31:39.359Z,161491869936000
"Flop:  [5♥, 6♦, A♠]",2021-03-05T04:31:36.785Z,161491869678600
"""Blake @ UmDnqTo27H"" checks",2021-03-05T04:31:35.976Z,161491869597700
"""2% Mike @ GrN4o0REa-"" calls 0.10",2021-03-05T04:31:35.106Z,161491869510700
"""Desperate @ 8931s3Tqpq"" folds",2021-03-05T04:31:31.711Z,161491869171200
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-05T04:31:29.161Z,161491868916206
"""2% Mike @ GrN4o0REa-"" posts a small blind of 0.05",2021-03-05T04:31:29.161Z,161491868916205
"Your hand is 4♠, 8♥",2021-03-05T04:31:29.161Z,161491868916204
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.14) | #6 ""2% Mike @ GrN4o0REa-"" (25.01) | #8 ""Blake @ UmDnqTo27H"" (5.81)",2021-03-05T04:31:29.161Z,161491868916201
"-- starting hand #156  (No Limit Texas Hold'em) (dealer: ""Desperate @ 8931s3Tqpq"") --",2021-03-05T04:31:29.161Z,161491868916200
"""Desperate @ 8931s3Tqpq"" shows a K♠, 7♠.",2021-03-05T04:31:27.089Z,161491868709000
"""Blake @ UmDnqTo27H"" shows a 10♣, J♣.",2021-03-05T04:31:26.373Z,161491868637400
"""2% Mike @ GrN4o0REa-"" shows a 10♠, 4♥.",2021-03-05T04:31:25.900Z,161491868590100
"Undealt cards: K♦, J♠, 6♠ [K♥, 9♠]",2021-03-05T04:31:25.048Z,161491868505200
"-- ending hand #155 --",2021-03-05T04:31:24.300Z,161491868430102
"""Blake @ UmDnqTo27H"" collected 0.65 from pot",2021-03-05T04:31:24.300Z,161491868430101
"Uncalled bet of 0.55 returned to ""Blake @ UmDnqTo27H""",2021-03-05T04:31:24.300Z,161491868430100
"""2% Mike @ GrN4o0REa-"" folds",2021-03-05T04:31:23.493Z,161491868349400
"""Blake @ UmDnqTo27H"" raises to 0.65",2021-03-05T04:31:21.898Z,161491868189900
"""2% Mike @ GrN4o0REa-"" bets 0.10",2021-03-05T04:31:19.357Z,161491867935700
"Flop:  [K♦, J♠, 6♠]",2021-03-05T04:31:17.917Z,161491867791900
"""2% Mike @ GrN4o0REa-"" calls 0.20",2021-03-05T04:31:17.108Z,161491867710900
"""Desperate @ 8931s3Tqpq"" folds",2021-03-05T04:31:16.253Z,161491867625400
"""Blake @ UmDnqTo27H"" raises to 0.20",2021-03-05T04:31:13.847Z,161491867384700
"""2% Mike @ GrN4o0REa-"" posts a big blind of 0.10",2021-03-05T04:31:10.667Z,161491867066806
"""Desperate @ 8931s3Tqpq"" posts a small blind of 0.05",2021-03-05T04:31:10.667Z,161491867066805
"Your hand is 10♣, J♣",2021-03-05T04:31:10.667Z,161491867066804
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.19) | #6 ""2% Mike @ GrN4o0REa-"" (25.31) | #8 ""Blake @ UmDnqTo27H"" (5.46)",2021-03-05T04:31:10.667Z,161491867066801
"-- starting hand #155  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-05T04:31:10.667Z,161491867066800
"""Desperate @ 8931s3Tqpq"" shows a 6♣, 2♣.",2021-03-05T04:30:53.810Z,161491865381100
"-- ending hand #154 --",2021-03-05T04:30:52.778Z,161491865278003
"""Blake @ UmDnqTo27H"" shows a Q♣, 3♣.",2021-03-05T04:30:52.778Z,161491865278002
"""2% Mike @ GrN4o0REa-"" collected 0.68 from pot with Two Pair, 10's & 2's (combination: 10♦, 10♣, 2♠, 2♥, A♣)",2021-03-05T04:30:52.778Z,161491865278001
"""2% Mike @ GrN4o0REa-"" shows a 10♦, 4♠.",2021-03-05T04:30:52.778Z,161491865278000
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:30:51.967Z,161491865196800
"""Blake @ UmDnqTo27H"" checks",2021-03-05T04:30:43.600Z,161491864360100
"River: 2♠, A♣, 7♥, 10♣ [2♥]",2021-03-05T04:30:42.006Z,161491864200800
"""Desperate @ 8931s3Tqpq"" folds",2021-03-05T04:30:41.196Z,161491864119700
"""Blake @ UmDnqTo27H"" calls 0.19",2021-03-05T04:30:39.582Z,161491863958300
"""2% Mike @ GrN4o0REa-"" bets 0.19",2021-03-05T04:30:38.581Z,161491863858200
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:30:35.877Z,161491863587800
"""Blake @ UmDnqTo27H"" checks",2021-03-05T04:30:34.279Z,161491863428000
"Turn: 2♠, A♣, 7♥ [10♣]",2021-03-05T04:30:33.289Z,161491863329100
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:30:32.478Z,161491863247900
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:30:31.500Z,161491863150100
"""Blake @ UmDnqTo27H"" checks",2021-03-05T04:30:29.650Z,161491862965100
"Flop:  [2♠, A♣, 7♥]",2021-03-05T04:30:27.789Z,161491862779000
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:30:26.983Z,161491862698400
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-05T04:30:25.773Z,161491862577400
"""2% Mike @ GrN4o0REa-"" calls 0.10",2021-03-05T04:30:24.911Z,161491862491200
"""Desperate @ 8931s3Tqpq"" posts a big blind of 0.10",2021-03-05T04:30:22.930Z,161491862293106
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-05T04:30:22.930Z,161491862293105
"Your hand is Q♣, 3♣",2021-03-05T04:30:22.930Z,161491862293104
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.29) | #6 ""2% Mike @ GrN4o0REa-"" (24.92) | #8 ""Blake @ UmDnqTo27H"" (5.75)",2021-03-05T04:30:22.930Z,161491862293101
"-- starting hand #154  (No Limit Texas Hold'em) (dealer: ""2% Mike @ GrN4o0REa-"") --",2021-03-05T04:30:22.930Z,161491862293100
"""Desperate @ 8931s3Tqpq"" shows a A♣, 9♣.",2021-03-05T04:30:17.448Z,161491861744900
"""Blake @ UmDnqTo27H"" shows a K♠, 10♦.",2021-03-05T04:30:16.960Z,161491861696100
"""2% Mike @ GrN4o0REa-"" shows a A♥, A♠.",2021-03-05T04:30:16.506Z,161491861650700
"Undealt cards: J♠, 5♣, 10♣ [2♥, 7♥]",2021-03-05T04:30:15.622Z,161491861562700
"-- ending hand #153 --",2021-03-05T04:30:14.733Z,161491861473402
"""2% Mike @ GrN4o0REa-"" collected 1.00 from pot",2021-03-05T04:30:14.733Z,161491861473401
"Uncalled bet of 2.50 returned to ""2% Mike @ GrN4o0REa-""",2021-03-05T04:30:14.733Z,161491861473400
"""Blake @ UmDnqTo27H"" folds",2021-03-05T04:30:13.926Z,161491861392700
"""2% Mike @ GrN4o0REa-"" bets 2.50",2021-03-05T04:30:09.269Z,161491860927000
"Flop:  [J♠, 5♣, 10♣]",2021-03-05T04:30:03.966Z,161491860396700
"""Blake @ UmDnqTo27H"" calls 0.50",2021-03-05T04:30:03.158Z,161491860315900
"""2% Mike @ GrN4o0REa-"" raises to 0.50",2021-03-05T04:30:00.870Z,161491860087100
"""Desperate @ 8931s3Tqpq"" folds",2021-03-05T04:29:58.123Z,161491859812400
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-05T04:29:54.076Z,161491859407706
"""2% Mike @ GrN4o0REa-"" posts a small blind of 0.05",2021-03-05T04:29:54.076Z,161491859407705
"Your hand is K♠, 10♦",2021-03-05T04:29:54.076Z,161491859407704
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.29) | #6 ""2% Mike @ GrN4o0REa-"" (24.42) | #8 ""Blake @ UmDnqTo27H"" (6.25)",2021-03-05T04:29:54.076Z,161491859407701
"-- starting hand #153  (No Limit Texas Hold'em) (dealer: ""Desperate @ 8931s3Tqpq"") --",2021-03-05T04:29:54.076Z,161491859407700
"""Blake @ UmDnqTo27H"" shows a A♦, K♦.",2021-03-05T04:29:32.076Z,161491857207700
"""2% Mike @ GrN4o0REa-"" shows a 9♥, 2♠.",2021-03-05T04:29:31.873Z,161491857187400
"""Desperate @ 8931s3Tqpq"" shows a 10♣, A♥.",2021-03-05T04:29:30.505Z,161491857050500
"Undealt cards: J♣, 6♥, K♣, K♥ [K♠]",2021-03-05T04:29:29.604Z,161491856960500
"-- ending hand #152 --",2021-03-05T04:29:27.820Z,161491856782102
"""Blake @ UmDnqTo27H"" collected 3.30 from pot",2021-03-05T04:29:27.820Z,161491856782101
"Uncalled bet of 2.95 returned to ""Blake @ UmDnqTo27H""",2021-03-05T04:29:27.820Z,161491856782100
"""2% Mike @ GrN4o0REa-"" folds",2021-03-05T04:29:27.013Z,161491856701400
"""Blake @ UmDnqTo27H"" raises to 4.45 and go all in",2021-03-05T04:29:24.044Z,161491856404500
"""2% Mike @ GrN4o0REa-"" raises to 1.50",2021-03-05T04:29:15.190Z,161491855519100
"""Desperate @ 8931s3Tqpq"" folds",2021-03-05T04:29:09.793Z,161491854979400
"""Blake @ UmDnqTo27H"" bets 0.65",2021-03-05T04:29:08.661Z,161491854866200
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:29:01.584Z,161491854158500
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:29:00.712Z,161491854071200
"Turn: J♣, 6♥, K♣ [K♥]",2021-03-05T04:28:58.720Z,161491853872200
"""Blake @ UmDnqTo27H"" checks",2021-03-05T04:28:57.912Z,161491853791300
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:28:57.048Z,161491853704900
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:28:55.832Z,161491853583300
"Flop:  [J♣, 6♥, K♣]",2021-03-05T04:28:53.563Z,161491853356400
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:28:52.755Z,161491853275600
"""Desperate @ 8931s3Tqpq"" calls 0.10",2021-03-05T04:28:51.816Z,161491853181900
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-05T04:28:49.182Z,161491852918200
"""2% Mike @ GrN4o0REa-"" posts a big blind of 0.10",2021-03-05T04:28:47.200Z,161491852720106
"""Desperate @ 8931s3Tqpq"" posts a small blind of 0.05",2021-03-05T04:28:47.200Z,161491852720105
"Your hand is A♦, K♦",2021-03-05T04:28:47.200Z,161491852720104
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.39) | #6 ""2% Mike @ GrN4o0REa-"" (26.02) | #8 ""Blake @ UmDnqTo27H"" (4.55)",2021-03-05T04:28:47.200Z,161491852720101
"-- starting hand #152  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-05T04:28:47.200Z,161491852720100
"""Blake @ UmDnqTo27H"" shows a Q♥, 2♣.",2021-03-05T04:28:44.710Z,161491852471100
"""Desperate @ 8931s3Tqpq"" shows a 10♥, J♦.",2021-03-05T04:28:44.224Z,161491852422500
"""2% Mike @ GrN4o0REa-"" shows a K♦, 9♥.",2021-03-05T04:28:43.025Z,161491852302600
"Undealt cards:  [5♥, J♣, A♥, 8♠, 7♠]",2021-03-05T04:28:42.821Z,161491852282200
"-- ending hand #151 --",2021-03-05T04:28:41.738Z,161491852173902
"""2% Mike @ GrN4o0REa-"" collected 0.25 from pot",2021-03-05T04:28:41.738Z,161491852173901
"Uncalled bet of 0.20 returned to ""2% Mike @ GrN4o0REa-""",2021-03-05T04:28:41.738Z,161491852173900
"""Desperate @ 8931s3Tqpq"" folds",2021-03-05T04:28:40.928Z,161491852092900
"""Blake @ UmDnqTo27H"" folds",2021-03-05T04:28:38.644Z,161491851864500
"""2% Mike @ GrN4o0REa-"" raises to 0.30",2021-03-05T04:28:36.197Z,161491851619800
"""Desperate @ 8931s3Tqpq"" posts a big blind of 0.10",2021-03-05T04:28:32.008Z,161491851200906
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-05T04:28:32.008Z,161491851200905
"Your hand is Q♥, 2♣",2021-03-05T04:28:32.008Z,161491851200904
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.49) | #6 ""2% Mike @ GrN4o0REa-"" (25.87) | #8 ""Blake @ UmDnqTo27H"" (4.60)",2021-03-05T04:28:32.008Z,161491851200901
"-- starting hand #151  (No Limit Texas Hold'em) (dealer: ""2% Mike @ GrN4o0REa-"") --",2021-03-05T04:28:32.008Z,161491851200900
"""Blake @ UmDnqTo27H"" shows a 8♣, A♦.",2021-03-05T04:28:27.776Z,161491850777700
"""Desperate @ 8931s3Tqpq"" shows a 9♠, A♣.",2021-03-05T04:28:27.468Z,161491850746900
"""2% Mike @ GrN4o0REa-"" shows a K♣, 5♣.",2021-03-05T04:28:25.261Z,161491850526200
"Undealt cards: 8♦, 6♦, J♥ [3♦, J♠]",2021-03-05T04:28:24.682Z,161491850468400
"-- ending hand #150 --",2021-03-05T04:28:24.040Z,161491850404102
"""Blake @ UmDnqTo27H"" collected 0.90 from pot",2021-03-05T04:28:24.040Z,161491850404101
"Uncalled bet of 0.95 returned to ""Blake @ UmDnqTo27H""",2021-03-05T04:28:24.040Z,161491850404100
"""2% Mike @ GrN4o0REa-"" folds",2021-03-05T04:28:23.233Z,161491850323400
"""Blake @ UmDnqTo27H"" bets 0.95",2021-03-05T04:28:22.039Z,161491850204000
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:28:18.445Z,161491849844600
"Flop:  [8♦, 6♦, J♥]",2021-03-05T04:28:16.781Z,161491849678300
"""2% Mike @ GrN4o0REa-"" calls 0.45",2021-03-05T04:28:15.973Z,161491849597400
"""Blake @ UmDnqTo27H"" raises to 0.45",2021-03-05T04:28:14.866Z,161491849486700
"""2% Mike @ GrN4o0REa-"" calls 0.10",2021-03-05T04:28:10.564Z,161491849056400
"""Desperate @ 8931s3Tqpq"" folds",2021-03-05T04:28:07.969Z,161491848797000
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-05T04:27:59.869Z,161491847987006
"""2% Mike @ GrN4o0REa-"" posts a small blind of 0.05",2021-03-05T04:27:59.869Z,161491847987005
"Your hand is 8♣, A♦",2021-03-05T04:27:59.869Z,161491847987004
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.49) | #6 ""2% Mike @ GrN4o0REa-"" (26.32) | #8 ""Blake @ UmDnqTo27H"" (4.15)",2021-03-05T04:27:59.869Z,161491847987001
"-- starting hand #150  (No Limit Texas Hold'em) (dealer: ""Desperate @ 8931s3Tqpq"") --",2021-03-05T04:27:59.869Z,161491847987000
"""Blake @ UmDnqTo27H"" shows a 9♣, 4♥.",2021-03-05T04:27:57.552Z,161491847755200
"-- ending hand #149 --",2021-03-05T04:27:53.926Z,161491847392804
"""2% Mike @ GrN4o0REa-"" collected 0.10 from pot with Two Pair, Q's & 2's (combination: Q♦, Q♣, 2♦, 2♠, A♥)",2021-03-05T04:27:53.926Z,161491847392803
"""2% Mike @ GrN4o0REa-"" shows a Q♦, 2♦.",2021-03-05T04:27:53.926Z,161491847392802
"""Desperate @ 8931s3Tqpq"" collected 0.10 from pot with Two Pair, Q's & 2's (combination: Q♥, Q♣, 2♥, 2♠, A♥)",2021-03-05T04:27:53.926Z,161491847392801
"""Desperate @ 8931s3Tqpq"" shows a 2♥, Q♥.",2021-03-05T04:27:53.926Z,161491847392800
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:27:53.116Z,161491847311800
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:27:51.416Z,161491847141700
"River: Q♣, A♥, 10♦, 2♠ [6♦]",2021-03-05T04:27:39.518Z,161491845952000
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:27:38.703Z,161491845870400
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:27:37.517Z,161491845751700
"Turn: Q♣, A♥, 10♦ [2♠]",2021-03-05T04:27:33.813Z,161491845381500
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:27:33.008Z,161491845300800
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:27:31.779Z,161491845178000
"Flop:  [Q♣, A♥, 10♦]",2021-03-05T04:27:29.558Z,161491844956000
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:27:28.750Z,161491844875100
"""Desperate @ 8931s3Tqpq"" calls 0.10",2021-03-05T04:27:27.566Z,161491844756700
"""Blake @ UmDnqTo27H"" folds",2021-03-05T04:27:20.735Z,161491844073600
"""2% Mike @ GrN4o0REa-"" posts a big blind of 0.10",2021-03-05T04:27:17.543Z,161491843754406
"""Desperate @ 8931s3Tqpq"" posts a small blind of 0.05",2021-03-05T04:27:17.543Z,161491843754405
"Your hand is 9♣, 4♥",2021-03-05T04:27:17.543Z,161491843754404
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.49) | #6 ""2% Mike @ GrN4o0REa-"" (26.32) | #8 ""Blake @ UmDnqTo27H"" (4.15)",2021-03-05T04:27:17.543Z,161491843754401
"-- starting hand #149  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-05T04:27:17.543Z,161491843754400
"""2% Mike @ GrN4o0REa-"" shows a 10♠, 3♥.",2021-03-05T04:27:16.505Z,161491843650600
"-- ending hand #148 --",2021-03-05T04:27:13.662Z,161491843366303
"""Blake @ UmDnqTo27H"" shows a 9♦, 5♠.",2021-03-05T04:27:13.662Z,161491843366302
"""Desperate @ 8931s3Tqpq"" collected 0.40 from pot with Two Pair, J's & 2's (combination: J♦, J♠, 2♦, 2♥, Q♦)",2021-03-05T04:27:13.662Z,161491843366301
"""Desperate @ 8931s3Tqpq"" shows a J♦, 7♥.",2021-03-05T04:27:13.662Z,161491843366300
"""Desperate @ 8931s3Tqpq"" calls 0.10",2021-03-05T04:27:12.854Z,161491843285400
"""Blake @ UmDnqTo27H"" bets 0.10",2021-03-05T04:27:11.297Z,161491843129800
"River: J♠, 2♦, Q♦, 5♣ [2♥]",2021-03-05T04:27:08.465Z,161491842846700
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:27:07.656Z,161491842765700
"""Blake @ UmDnqTo27H"" checks",2021-03-05T04:27:06.682Z,161491842668300
"Turn: J♠, 2♦, Q♦ [5♣]",2021-03-05T04:27:03.523Z,161491842352400
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:27:02.713Z,161491842271400
"""Blake @ UmDnqTo27H"" checks",2021-03-05T04:27:01.264Z,161491842126500
"Flop:  [J♠, 2♦, Q♦]",2021-03-05T04:26:59.338Z,161491841933900
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:26:58.531Z,161491841853200
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-05T04:26:57.660Z,161491841766100
"""2% Mike @ GrN4o0REa-"" folds",2021-03-05T04:26:56.284Z,161491841628500
"""Desperate @ 8931s3Tqpq"" posts a big blind of 0.10",2021-03-05T04:26:54.559Z,161491841456006
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-05T04:26:54.559Z,161491841456005
"Your hand is 9♦, 5♠",2021-03-05T04:26:54.559Z,161491841456004
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.29) | #6 ""2% Mike @ GrN4o0REa-"" (26.32) | #8 ""Blake @ UmDnqTo27H"" (4.35)",2021-03-05T04:26:54.559Z,161491841456001
"-- starting hand #148  (No Limit Texas Hold'em) (dealer: ""2% Mike @ GrN4o0REa-"") --",2021-03-05T04:26:54.559Z,161491841456000
"""Desperate @ 8931s3Tqpq"" shows a K♣, 10♣.",2021-03-05T04:26:51.179Z,161491841118000
"Undealt cards: A♠, 10♠, A♣ [2♥, 9♦]",2021-03-05T04:26:49.701Z,161491840970200
"""2% Mike @ GrN4o0REa-"" shows a 9♠, 6♣.",2021-03-05T04:26:48.673Z,161491840867400
"-- ending hand #147 --",2021-03-05T04:26:48.388Z,161491840838902
"""Blake @ UmDnqTo27H"" collected 1.90 from pot",2021-03-05T04:26:48.388Z,161491840838901
"Uncalled bet of 1.75 returned to ""Blake @ UmDnqTo27H""",2021-03-05T04:26:48.388Z,161491840838900
"""2% Mike @ GrN4o0REa-"" folds",2021-03-05T04:26:47.577Z,161491840757800
"""Blake @ UmDnqTo27H"" bets 1.75",2021-03-05T04:26:45.794Z,161491840579500
"""2% Mike @ GrN4o0REa-"" checks",2021-03-05T04:26:41.970Z,161491840197100
"Flop:  [A♠, 10♠, A♣]",2021-03-05T04:26:39.978Z,161491839997900
"""2% Mike @ GrN4o0REa-"" calls 0.95",2021-03-05T04:26:39.170Z,161491839917100
"""Blake @ UmDnqTo27H"" raises to 0.95",2021-03-05T04:26:37.302Z,161491839730300
"""2% Mike @ GrN4o0REa-"" calls 0.10",2021-03-05T04:26:34.304Z,161491839430500
"""Desperate @ 8931s3Tqpq"" folds",2021-03-05T04:26:31.606Z,161491839160700
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-05T04:26:28.578Z,161491838858006
"""2% Mike @ GrN4o0REa-"" posts a small blind of 0.05",2021-03-05T04:26:28.578Z,161491838858005
"Your hand is 10♦, 9♥",2021-03-05T04:26:28.578Z,161491838858004
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.29) | #6 ""2% Mike @ GrN4o0REa-"" (27.27) | #8 ""Blake @ UmDnqTo27H"" (3.40)",2021-03-05T04:26:28.578Z,161491838858001
"-- starting hand #147  (No Limit Texas Hold'em) (dealer: ""Desperate @ 8931s3Tqpq"") --",2021-03-05T04:26:28.578Z,161491838858000
"""Blake @ UmDnqTo27H"" shows a 10♣, 3♠.",2021-03-05T04:26:24.600Z,161491838460100
"""Desperate @ 8931s3Tqpq"" shows a 3♣, 4♥.",2021-03-05T04:26:22.399Z,161491838240000
"Undealt cards:  [10♦, 7♠, 7♣, K♦, 7♥]",2021-03-05T04:26:21.541Z,161491838154200
"""2% Mike @ GrN4o0REa-"" shows a 10♥, J♦.",2021-03-05T04:26:21.398Z,161491838139900
"-- ending hand #146 --",2021-03-05T04:26:19.672Z,161491837967302
"""2% Mike @ GrN4o0REa-"" collected 0.10 from pot",2021-03-05T04:26:19.672Z,161491837967301
"Uncalled bet of 0.05 returned to ""2% Mike @ GrN4o0REa-""",2021-03-05T04:26:19.672Z,161491837967300
"""Desperate @ 8931s3Tqpq"" folds",2021-03-05T04:26:18.864Z,161491837886400
"""Blake @ UmDnqTo27H"" folds",2021-03-05T04:26:18.003Z,161491837800400
"""2% Mike @ GrN4o0REa-"" posts a big blind of 0.10",2021-03-05T04:26:14.777Z,161491837477906
"""Desperate @ 8931s3Tqpq"" posts a small blind of 0.05",2021-03-05T04:26:14.777Z,161491837477905
"Your hand is 10♣, 3♠",2021-03-05T04:26:14.777Z,161491837477904
"Player stacks: #1 ""Desperate @ 8931s3Tqpq"" (0.34) | #6 ""2% Mike @ GrN4o0REa-"" (27.22) | #8 ""Blake @ UmDnqTo27H"" (3.40)",2021-03-05T04:26:14.777Z,161491837477901
"-- starting hand #146  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-05T04:26:14.777Z,161491837477900
"""2% Mike @ GrN4o0REa-"" shows a 2♣, 9♦.",2021-03-05T04:26:11.922Z,161491837192300
"-- ending hand #145 --",2021-03-05T04:26:10.373Z,161491837037402
"""Desperate @ 8931s3Tqpq"" collected 0.17 from pot with Pair, 3's on the second run  (combination: 3♥, 3♦, K♣, Q♠, J♦)",2021-03-05T04:26:10.373Z,161491837037401
"""Desperate @ 8931s3Tqpq"" collected 0.17 from pot with Pair, 3's (combination: 3♥, 3♦, K♣, Q♠, J♦)",2021-03-05T04:26:10.373Z,161491837037400
"River (second run): J♦, K♣, 3♦, 6♦ [4♣]",2021-03-05T04:26:07.339Z,161491836734200
"Turn (second run): J♦, K♣, 3♦ [6♦]",2021-03-05T04:26:04.298Z,161491836430000
"River: J♦, K♣, 3♦, 6♠ [4♠]",2021-03-05T04:26:01.254Z,161491836125600
"Turn: J♦, K♣, 3♦ [6♠]",2021-03-05T04:25:58.242Z,161491835824600
"""Blake @ UmDnqTo27H"" shows a 9♥, 10♥.",2021-03-05T04:25:55.199Z,161491835520002
"""Desperate @ 8931s3Tqpq"" shows a 3♥, Q♠.",2021-03-05T04:25:55.199Z,161491835520001
"Uncalled bet of 0.03 returned to ""Blake @ UmDnqTo27H""",2021-03-05T04:25:55.199Z,161491835520000
"All players in hand choose to run it twice.",2021-03-05T04:25:54.392Z,161491835439301
"""Desperate @ 8931s3Tqpq"" chooses to  run it twice.",2021-03-05T04:25:54.392Z,161491835439300
"""Blake @ UmDnqTo27H"" shows a 9♥, 10♥.",2021-03-05T04:25:54.260Z,161491835426100
"""Blake @ UmDnqTo27H"" chooses to  run it twice.",2021-03-05T04:25:52.590Z,161491835259100
"Remaining players decide whether to run it twice.",2021-03-05T04:25:52.556Z,161491835255701
"""Desperate @ 8931s3Tqpq"" calls 0.07 and go all in",2021-03-05T04:25:52.556Z,161491835255700
"""Blake @ UmDnqTo27H"" bets 0.10",2021-03-05T04:25:50.894Z,161491835089400
"Flop:  [J♦, K♣, 3♦]",2021-03-05T04:25:47.907Z,161491834790800
"""Desperate @ 8931s3Tqpq"" checks",2021-03-05T04:25:47.091Z,161491834709200
